Name,Description,Size,Script: On Execute,Gadget,Slots,NEED TOTAL?,Colour,Upgrade,Weaken,Alternate Status Trigger,SFX,Uses?,Cast Backwards?,Single use?,Tags,Witch Spell,Script: Before Combat,Script: After Combat,Script: Before Start Turn,Script: On Start Turn,Script: On any equipment use,Script: On any countdown reduce,Script: End Turn,Script: Before execute,Script: On Snap,Script: On Fury,Script: On Dodge
The Storm_downgraded,Inflict [shock]6 shock,1,inflict(SHOCK[;] 6);,Zap,REQUIRE6,,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Bee Sting,Do [shock]4 damage[;]|Inflict [shock]1 shock,1,attack(4[;] SHOCK); inflict(SHOCK[;] 1);,Zap,COUNTDOWN,5,YELLOW,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Bee Sting_upgraded,Do [shock]6 damage[;]|Inflict [shock]1 shock,1,attack(6[;] SHOCK); inflict(SHOCK[;] 1);,Zap,COUNTDOWN,5,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Bee Sting_downgraded,Do [sword]4 damage,1,attack(4);,Zap,COUNTDOWN,5,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Mood Change,Change the weather[;]|recover [heal]3 health,2,if(!simulation) { var eqcount = 0; for(e in self.equipment){ if(e.ready) { eqcount++; } } if(eqcount >= 1) { for(e in self.equipment){ if(e.name != ~Mood Change~){ e.usedthisbattle = true; e.ready = false; e.animate(~error~); } } } } attackself(-3); var weather = rand([~Hurricane~|~Thunder Storm~|~Heatwave~|~Snowstorm~|~Thunder Storm~|~Heatwave~|~Snowstorm~]); giveequipment([weather|weather|weather|~Mood Change~]|true|false);,Regenerate,COUNTDOWN,5,GREEN,change_power,change_power,,,0,YES,YES,excludefromrandomlists|curseavoid|cannotreuse|cannotsteal,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Mood Change_upgraded,Change the weather[;]|recover [heal]6 health,2,if(!simulation) { var eqcount = 0; for(e in self.equipment){ if(e.ready) { eqcount++; } } if(eqcount >= 1) { for(e in self.equipment){ if(e.name != ~Mood Change~){ e.usedthisbattle = true; e.ready = false; e.animate(~error~); } } } } attackself(-6); var weather = rand([~Hurricane+~|~Thunder Storm+~|~Heatwave+~|~Snowstorm+~|~Thunder Storm+~|~Heatwave+~|~Snowstorm+~]); giveequipment([weather|weather|weather|~Mood Change+~]|true|false);,Regenerate,COUNTDOWN,5,GREEN,,,,,0,YES,YES,excludefromrandomlists|curseavoid|cannotreuse|cannotsteal,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Mood Change_downgraded,Change the weather,2,if(!simulation) { var eqcount = 0; for(e in self.equipment){ if(e.ready) { eqcount++; } } if(eqcount >= 1) { for(e in self.equipment){ if(e.name != ~Mood Change~){ e.usedthisbattle = true; e.ready = false; e.animate(~error~); } } } } var weather = rand([~Hurricane~|~Thunder Storm~|~Heatwave~|~Snowstorm~|~Thunder Storm~|~Heatwave~|~Snowstorm~]); giveequipment([weather|weather|weather|~Mood Change~]|true|false); sfx(~_thinghappens~);,Regenerate,COUNTDOWN,5,GREEN,,,,,0,YES,YES,excludefromrandomlists|curseavoid|cannotreuse|cannotsteal,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Mood Change_weakened,Change the weather,2,if(!simulation) { var eqcount = 0; for(e in self.equipment){ if(e.ready) { eqcount++; } } if(eqcount >= 1) { for(e in self.equipment){ if(e.name != ~Mood Change~){ e.usedthisbattle = true; e.ready = false; e.animate(~error~); } } } } var weather = rand([~Hurricane+~|~Thunder Storm+~|~Heatwave+~|~Snowstorm+~|~Thunder Storm+~|~Heatwave+~|~Snowstorm+~]); giveequipment([weather|weather|weather|~Mood Change+~]|true|false); sfx(~_thinghappens~);,Regenerate,COUNTDOWN,5,GREEN,,,,,0,YES,YES,excludefromrandomlists|curseavoid|cannotreuse|cannotsteal,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Hurricane,Do [sword]3[;] lock [lock]1 dice|[gray](once per battle),2,attack(3); inflict(LOCK);,Random Roll,COUNTDOWN,5,PURPLE,change_power,change_power,,,0,NO,YES,,,,,,,,,,,,,
Hurricane_upgraded,Do [sword]4[;] lock [lock]1 dice|[gray](once per battle),2,attack(4); inflict(LOCK);,Random Roll,COUNTDOWN,5,PURPLE,,,,,0,NO,YES,,,,,,,,,,,,,
Hurricane_downgraded,Lock [lock]1 dice|[gray](once per battle),2,inflict(LOCK);,Random Roll,COUNTDOWN,5,PURPLE,,,,,0,NO,YES,,,,,,,,,,,,,
Thunder Storm,Do [shock]3[;] inflict [shock]1 shock|[gray](once per battle),2,attack(3|SHOCK); inflict(SHOCK);,Zap,COUNTDOWN,5,YELLOW,change_power,change_power,,,0,NO,YES,,,,,,,,,,,,,
Thunder Storm_upgraded,Do [shock]4[;] inflict [shock]1 shock|[gray](once per battle),2,attack(4|SHOCK); inflict(SHOCK);,Zap,COUNTDOWN,5,YELLOW,,,,,0,NO,YES,,,,,,,,,,,,,
Thunder Storm_downgraded,Inflict [shock]1 shock|[gray](once per battle),2,inflict(SHOCK);,Zap,COUNTDOWN,5,YELLOW,,,,,0,NO,YES,,,,,,,,,,,,,
Heatwave,Do [fire]3[;] inflict [fire]1 burn|[gray](once per battle),2,attack(3|FIRE); inflict(FIRE);,Hellfire,COUNTDOWN,5,RED,change_power,change_power,,,0,NO,YES,,,,,,,,,,,,,
Heatwave_upgraded,Do [fire]4[;] inflict [fire]1 burn|[gray](once per battle),2,attack(4|FIRE); inflict(FIRE);,Hellfire,COUNTDOWN,5,RED,,,,,0,NO,YES,,,,,,,,,,,,,
Heatwave_downgraded,Inflict [fire]1 burn|[gray](once per battle),2,inflict(FIRE);,Hellfire,COUNTDOWN,5,RED,,,,,0,NO,YES,,,,,,,,,,,,,
Snowstorm,Do [ice]3[;] inflict [ice]1 freeze|[gray](once per battle),2,attack(3|ICE); inflict(ICE);,Hellfire,COUNTDOWN,5,BRIGHTCYAN,change_power,change_power,,,0,NO,YES,,,,,,,,,,,,,
Snowstorm_upgraded,Do [ice]4[;] inflict [ice]1 freeze|[gray](once per battle),2,attack(4|ICE); inflict(ICE);,Hellfire,COUNTDOWN,5,BRIGHTCYAN,,,,,0,NO,YES,,,,,,,,,,,,,
Snowstorm_downgraded,Inflict [ice]1 freeze|[gray](once per battle),2,inflict(ICE);,Hellfire,COUNTDOWN,5,BRIGHTCYAN,,,,,0,NO,YES,,,,,,,,,,,,,
[END ENEMY EQUIPMENT],,1,,,,,,,,,,0,NO,NO,internal|excludefromrandomlists,,,,,,,,,,,,
[BEGIN BEAR],,1,,,,,,,,,,0,NO,NO,internal|excludefromrandomlists,,,,,,,,,,,,
Bear Maul,Do [sword]<d6> damage,2,if(getstatus(VAMPIRE) > 0) { removestatus(VAMPIRE[;] ALL); } attack(d);,Bear Smash,NORMAL|FREE2,,RED,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Bear Maul_upgraded,Do [sword]<d6> damage,2,if(getstatus(VAMPIRE) > 0) { removestatus(VAMPIRE[;] ALL); } attack(d);,Bear Smash,NORMAL|FREE4,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Bear Maul_downgraded,Do [sword]<d6> damage,2,if(getstatus(VAMPIRE) > 0) { removestatus(VAMPIRE[;] ALL); } attack(d);,Bear Smash,MAX4,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Hibernate,Recover [heal]<d6> health,1,attackself(-d);,Time Stop,MAX4,,GREEN,change_power,change_power,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Hibernate_upgraded,Recover [heal]<d6> health,1,attackself(-d);,Time Stop,NORMAL,,GREEN,,,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Hibernate_downgraded,Recover [heal]<d6> health,1,attackself(-d);,Time Stop,MAX2,,GREEN,,,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Bear Roar,Weaken [weaken]3 equipment,1,inflict(WEAKEN[;] 3);,Bear Smash,COUNTDOWN,10,ORANGE,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Bear Roar_upgraded,Weaken [weaken]4 equipment,1,inflict(WEAKEN[;] 4);,Bear Smash,COUNTDOWN,10,ORANGE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Bear Roar_downgraded,Weaken [weaken]1 equipment,1,inflict(WEAKEN);,Bear Smash,COUNTDOWN,10,ORANGE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Bear Charge,Repeat next action,1,inflictself(FURY);,Fury,COUNTDOWN,10,PURPLE,halfcountdown,noeffect,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,
Picnic Basket,Keep a <d6> for next turn,1,inflictself(~stash~+d[;]1); inflictself(~illuminate~);,,NORMAL,,PINK,change_power,complicate,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Picnic Basket_upgraded,Keep a <d6> for next turn|[gray](Reuseable),1,inflictself(~stash~+d[;]1); inflictself(~illuminate~);,,NORMAL,,PINK,,,,,2,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Marmalade,Get a [dice]6 next turn,1,inflictself(~stash~+6[;]1); inflictself(~illuminate~);,,REQUIRE1,,ORANGE,simplify,doublerequirements,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Bear Trap,Lock [lock]1 dice,1,inflict(LOCK[;] 1); bonus(1000);,Random Roll,REQUIRE1,,PURPLE,increaserange,doublerequirements,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Bearpick,Shred a big dice into|other[;] smaller dice,1,var splitamount = rand([2[;]2[;]2[;]3[;]3[;]4]); givedice(split(d[;]splitamount)[;] ~splitdice~);,Steal,MIN5,,GREEN,increaserange,decreaserange,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Honey,Reroll the dice[;] get a|higher value than before,1,if(d == 1) { givedice(rand([2[;]3[;]4[;]5[;]6])); } else if(d == 2) { givedice(rand([3[;]4[;]5[;]6])); } else if(d == 3) { givedice(rand([4[;]5[;]6])); } else if(d == 4) { givedice(rand([5[;]6])); } else if(d >= 5) { givedice(6); },Megabump,MAX4,,YELLOW,increaserange,decreaserange,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Bear Swipe,Do [sword]<d6> damage[;]|return the dice,1,attack(d); givedice(d);,Shuriken,MAX3,,RED,increaserange,decreaserange,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,givedice(d);
Bear Hug,Do [sword]<double> damage[;]|lose a dice,2,attack(d * 2); self.extradice--; if(self.dice + self.extradice < 1) self.extradice = 1- self.dice;,,NORMAL,,YELLOW,add1,complicate,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,self.extradice--; if(self.dice + self.extradice < 1) self.extradice = 1 - self.dice; sfx(~magic_gaindice~[;]~~[;]0.2);
[END BEAR],,1,,,,,,,,,,0,NO,NO,internal|excludefromrandomlists,,,,,,,,,,,,
[BEGIN MISC USED IN MOD],,1,,,,,,,,,,0,NO,NO,internal|excludefromrandomlists,,,,,,,,,,,,
Snowblower,[ice]<d6> dmg[;] +[ice]2 freeze|[gray](once per battle),1,attack(d[;] ICE); inflict(ICE[;] 2);,Flash Freeze,NORMAL|NORMAL,,BRIGHTCYAN,change_power,complicate,,,0,NO,YES,excludefromrandomlists,,,,,,,,,,,,
Snowblower_upgraded,[ice]<d6> dmg[;] +[ice]4 freeze|[gray](once per battle),2,attack(d[;] ICE); inflict(ICE[;] 4);,Flash Freeze,NORMAL|NORMAL|NORMAL|NORMAL,,BRIGHTCYAN,,,,,0,NO,YES,excludefromrandomlists,,,,,,,,,,,,
Flamethrower,[fire]<d6> dmg[;] +[fire]2 burn|[gray](once per battle),1,attack(d[;] FIRE); inflict(FIRE[;] 2);,Blowtorch,NORMAL|NORMAL,,RED,change_power,complicate,,,0,NO,YES,excludefromrandomlists,,,,,,,,,,,,
Flamethrower_upgraded,[fire]<d6> dmg[;] +[fire]4 burn|[gray](once per battle),2,attack(d[;] FIRE); inflict(FIRE[;] 4);,Blowtorch,NORMAL|NORMAL|NORMAL|NORMAL,,RED,,,,,0,NO,YES,excludefromrandomlists,,,,,,,,,,,,
Ice Shatter,Do [ice]<d6> damage[;]|+[ice]3 if enemy is frozen,2,if(getstatus(ICE) > 0) { attack((d + 3)[;] ICE); } else { attack((d)[;] ICE); },Arctic Storm,NORMAL,,BRIGHTCYAN,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Ice Shatter_upgraded,Do [ice]<d6> damage[;]|double if enemy is frozen,2,if(getstatus(ICE) > 0) { attack((d * 2)[;] ICE); } else { attack((d)[;] ICE); },Arctic Storm,NORMAL,,BRIGHTCYAN,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Ice Shatter_downgraded,Do [ice]<d6> damage[;]|+[ice]3 if enemy is frozen,2,if(getstatus(ICE) > 0) { attack((d + 3)[;] ICE); } else { attack((d)[;] ICE); },Arctic Storm,MAX3,,BRIGHTCYAN,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Flame Shatter,Do [fire]<d6> damage[;]|+[fire]3 if enemy is burnt,2,if(getstatus(FIRE) > 0) { attack((d + 3)[;] FIRE); } else { attack((d)[;] FIRE); },Hellfire,NORMAL,,RED,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Flame Shatter_upgraded,Do [fire]<d6> damage[;]|double if enemy is burnt,2,if(getstatus(FIRE) > 0) { attack((d * 2)[;] FIRE); } else { attack((d)[;] FIRE); },Hellfire,NORMAL,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Flame Shatter_downgraded,Do [fire]<d6> damage[;]|+[fire]3 if enemy is burnt,2,if(getstatus(FIRE) > 0) { attack((d + 3)[;] FIRE); } else { attack((d)[;] FIRE); },Hellfire,MAX3,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Last Laugh,Enemy will survive the|next fatal blow,1,inflict(SURVIVE);,Still Standing,COUNTDOWN,24,PURPLE,threequartercountdown,noeffect,survive,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Last Laugh?,Enemy will survive for|the next three turns...,1,inflict(SURVIVE);,Still Standing,COUNTDOWN,24,PURPLE,threequartercountdown,noeffect,,,0,NO,YES,excludefromrandomlists|alternateversion,,,,,,,,,,,,
Iced Latte,Self inflict [ice]1 freeze|(Always offered as scrap),1,,Flash Freeze,,,GRAY,change_power,change_power,,none,0,NO,NO,excludefromrandomlists|appearsforparts,,,,inflictself(ICE[;]1); sfx(~_ice~);,e.animate(~flashandshake~);,,,,,,,
Iced Latte_upgraded,Roll an extra 1|(Always offered as scrap),1,,Flash Freeze,,,GRAY,,,,none,0,NO,NO,excludefromrandomlists|appearsforparts,,,,,e.animate(~flashandshake~); givedice(1);,,,,,,,
Iced Latte_downgraded,Self inflict [ice]2 freeze|(Always offered as scrap),1,,Flash Freeze,,,GRAY,,,,none,0,NO,NO,excludefromrandomlists|appearsforparts,,,,inflictself(ICE[;]2); sfx(~_ice~);,e.animate(~flashandshake~);,,,,,,,
Scrap Kettle,Self inflict [fire]1 burn|(Always offered as scrap),1,,Ember,,,GRAY,change_power,change_power,,none,0,NO,NO,excludefromrandomlists|appearsforparts,,,,inflictself(FIRE[;]1); sfx(~_fire~);,e.animate(~flashandshake~);,,,,,,,
Scrap Kettle_upgraded,Roll a burning dice|(Always offered as scrap),1,,Ember,,,GRAY,,,,none,0,NO,NO,excludefromrandomlists|appearsforparts,,,,,e.animate(~flashandshake~); inflictself(FIRE[;]1); givedice(); sfx(~_fire~);,,,,,,,
Scrap Kettle_downgraded,Self inflict [fire]2 burns|(Always offered as scrap),1,,Ember,,,GRAY,,,,none,0,NO,NO,excludefromrandomlists|appearsforparts,,,,inflictself(FIRE[;]2); sfx(~_fire~);,e.animate(~flashandshake~);,,,,,,,
Boop,Do [sword]2 damage,2,attack(2);,Bubble Gun,NORMAL,,RED,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Boop_upgraded,Do [sword]2 damage[;]|return the dice,2,attack(2); givedice(d);,Bubble Gun,NORMAL,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,givedice(d);
Boop_downgraded,Do [sword]1 damage,2,attack(1);,Bubble Gun,NORMAL,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Bop,Do [sword]3 damage,2,attack(3); if(!simulation){ self.setvar(~bopcount~[;] self.getvar(~bopcount~) + 1); },Bubble Gun,MIN3,,YELLOW,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,self.setvar(~bopcount~[;] 0);,self.setvar(~bopcount~[;] 0);,,,,,,,,,
Bop_upgraded,Do [sword]5 damage,2,attack(5); if(!simulation){ self.setvar(~bopcount~[;] self.getvar(~bopcount~) + 1); },Bubble Gun,MIN3,,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,self.setvar(~bopcount~[;] 0);,self.setvar(~bopcount~[;] 0);,,,,,,,,,
Bop_downgraded,Do [sword]2 damage,2,attack(2); if(!simulation){ self.setvar(~bopcount~[;] self.getvar(~bopcount~) + 1); },Bubble Gun,MIN3,,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,self.setvar(~bopcount~[;] 0);,self.setvar(~bopcount~[;] 0);,,,,,,,,,
Spiked Shield,Even: [sword]<evendice_d6> damage|Odd: [shield]<odddice_d6> shield,2,if(d%2 == 0){ attack(d); sfxdamage(target[;]d); } else { inflictself(SHIELD[;] d); sfx(~_shield~); },Protection,MAX5,,RED,simplify,complicate,,,0,NO,NO,excludefromrandomlists,,,,,,,,,if(d%2 == 0){ e.castdirection = 1; } else { e.castdirection = -1; },,,
Boomerang,Do [sword]<double> to enemy[;]|but [sword]<d6> to yourself,1,attack(2 * d); boomerang(d);,Fury,NORMAL,,RED,change_boomerang,complicate,,,0,NO,NO,excludefromrandomlists,1,,,,,,,,,,,attackself(d); sfxdamage(self[;]d);
Boomerang_upgraded,Do [sword]<double> to enemy[;]|but [sword]3 to yourself,1,attack(2 * d); boomerang(3);,Fury,NORMAL,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,attackself(3); sfxdamage(self[;]3);
Short Sword,Do [sword]<d6> damage,1,attack(d);,Plasma Gun,MAX4,,RED,increaserange,complicate,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Call for Backup Warrior?,Warrior Charge|Add 3 to Kapow damage,2,self.setvar(~kapowcount~[;] self.getvar(~kapowcount~) + 3); sfx(~_magic~);,,,,BRIGHTCYAN,,change_power,,none,0,YES,NO,excludefromrandomlists|alternateversion|powercard|curseavoid,,,,,,,,,,,,
Call for Backup Warrior?_downgraded,Pea Gun|Do [sword]3 damage,2,attack(3);,Lucky Shot,,,BRIGHTCYAN,,,,none,0,NO,NO,excludefromrandomlists|powercard|curseavoid,,,,,,,,,,,,
Call for Backup Warrior,Warrior Smash|[sword]<var:bopcount> dmg[;] +1 per bop,2,attack(self.getvar(~bopcount~));,Lucky Shot,,,BRIGHTCYAN,,change_power,,none,0,NO,NO,excludefromrandomlists|powercard|curseavoid,,self.setvar(~bopcount~| 0);,self.setvar(~bopcount~| 0);,,,,,,,,,
Call for Backup Thief,Yoink|Borrow equipment,2,//$var enemyequipment = []; for (eq in target.equipment){ if(!eq.hastag(~cannotsteal~)){ enemyequipment.push(eq);}} if(enemyequipment.length > 0){var randomequipment = rand(enemyequipment); replacemewith(randomequipment.name + randomequipment.namemodifier); }$,Steal,,,GREEN,,change_power,,none,0,NO,NO,excludefromrandomlists|cannotsteal|powercard|curseavoid,,,,,,,,,,,,
Call for Backup Robot,Slot Machine|Get random equipment,2,//$replacemewith(rand(getequipmentlist(null|[]|[~skillcard~|~excludefromrandomlists~|~robotonly~|~witchonly~|~alternateversion~]))| -1);$,Reversal,,,GRAY,,change_power,,none,0,YES,NO,excludefromrandomlists|powercard|curseavoid,,,,,,,,,,,,
Call for Backup Warrior_downgraded,Pea Gun|Do [sword]3 damage,2,attack(3);,Lucky Shot,,,BRIGHTCYAN,,,,none,0,NO,NO,excludefromrandomlists|powercard|curseavoid,,,,,,,,,,,,
Call for Backup Thief_downgraded,Snake Eyes|Roll 2 ones,2,givedice([1| 1]);,Steal,,,GREEN,,,,none,0,YES,NO,excludefromrandomlists|powercard|curseavoid,,,,,,,,,,,,
Call for Backup Robot_downgraded,Regenerate|Heal [heal]3 health,2,attackself(-3);,Reversal,,,GRAY,,,,none,0,YES,NO,excludefromrandomlists|powercard|curseavoid,,,,,,,,,,,,
Call for Backup Thief?,Black Market|Rent a powerful item|Costs [gold]1[;] you have [gold]<gold>,2,//$if(self.gold > 0){ self.gold--; replacemewith(rand([~Dark Shadow~|~Bear Maul~|~Two Handed Sword~|~Tower Shield~|~Earthquake~|~Tap Dance~|~Head of Krampus~|~Nerf Gun~|~Candy Cane Spear~])| -1); } else { self.textparticle(~Can't afford!~); }$,,,,GREEN,,change_power,,none,0,YES,NO,excludefromrandomlists|alternateversion|powercard|curseavoid,,,,,,,,,,,,
Call for Backup Robot?,Power Surge|Add +1 to all dice|less than six,2,var c = 0; var extradice = []; for (mydice in self.dicepool){ if (mydice.available()){ if (mydice.basevalue < 6){ mydice.animatereroll((mydice.basevalue + 1)| self.screenposition()| c * 0.05); } c++; } } givedice(extradice);,,,,GRAY,,change_power,,none,0,YES,NO,excludefromrandomlists|alternateversion|powercard|curseavoid,,,,,,,,,,,,
Call for Backup Thief?_downgraded,Snake Eyes|Roll 2 ones,2,givedice([1| 1]);,Steal,,,GREEN,,,,none,0,YES,NO,excludefromrandomlists|powercard|curseavoid,,,,,,,,,,,,
Call for Backup Robot?_downgraded,Regenerate|Heal [heal]3 health,2,attackself(-3);,Reversal,,,GRAY,,,,none,0,YES,NO,excludefromrandomlists|powercard|curseavoid,,,,,,,,,,,,
Buster Sword,Do [sword]<d6> damage[;]|immune to errors,1,attack(d);,Plasma Gun,NORMAL,,GRAY,add2,complicate,,,0,NO,NO,excludefromrandomlists|errorimmune|robotonly,,,,,,,,,,,,
Sun Beam,Do [sword]5 damage|(Cost [mana]2[]: double damage),1,if(getstatusself(MANA) >= 2) { removestatusself(MANA[;]2); attack(10); } else { attack(5); },,EVEN,,BRIGHTCYAN,simplify,complicate,,,0,NO,NO,excludefromrandomlists,1,,,,,,,,,,,if(getstatusself(MANA) >= 2) { removestatusself(MANA[;]2); }
Lucky 7,Do [sword]7[;] return a dice,1,attack(7); var returndice = rand([actualdice[0].basevalue[;]actualdice[1].basevalue]); givedice(returndice);,Power Up,NORMAL|NORMAL,7,PINK,change_power,change_power,,,0,NO,NO,excludefromrandomlists,1,,,,,,,,,,,var returndice = rand([actualdice[0].basevalue[;]actualdice[1].basevalue]); givedice(returndice);
Lucky 7_upgraded,Do [sword]7[;] return first dice,1,attack(7); givedice(actualdice[0].basevalue);,Power Up,NORMAL|NORMAL,7,PINK,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,givedice(actualdice[0].basevalue);
Lucky 7_downgraded,Do [sword]7 damage,1,attack(7);,Power Up,NORMAL|NORMAL,7,PINK,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Moon Beam,Do [sword]5 damage|(If [mana]>=7: double damage),1,if(getstatusself(MANA) >= 7) { attack(10); } else { attack(5); },,EVEN,,PURPLE,change_power,complicate,,,0,NO,NO,excludefromrandomlists,1,,,,,,,,,,,
Moon Beam_upgraded,Do [sword]7 damage|(If [mana]>=7: double damage),1,if(getstatusself(MANA) >= 7) { attack(14); } else { attack(7); },,EVEN,,PURPLE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Cold Snap,Do [sword]5 damage|(If [mana]>=2: inflict freeze),1,if(getstatusself(MANA) >= 2) { attack(5); inflict(ICE[;] 1); sfx(~_ice~[;]~~[;]0.2); } else { attack(5); sfxdamage(target[;]5); },Refrigerator,ODD,,PURPLE,change_power,complicate,,,0,NO,NO,excludefromrandomlists,1,,,,,,,,,,,
Cold Snap_upgraded,Do [sword]5 damage|(If [mana]>=2: inflict freeze),1,if(getstatusself(MANA) >= 2) { attack(5); inflict(ICE[;] 1); sfx(~_ice~[;]~~[;]0.2); } else { attack(5); sfxdamage(target[;]5); },Refrigerator,NORMAL,,PURPLE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Duplicate,Duplicate a dice,1,givedice([d[;] d]);,Clone Device,MIN4,,GREEN,simplify,complicate,,,0,YES,NO,excludefromrandomlists,1,,,,,,,,,,,
Lunasa,Replace the spell in slot <slotdoubles>|with a random spell,1,Spellbook.changespellflash(d[;]rand(loadtext(~diceydungeons/unexpectedspells_remix~)));,,DOUBLES|DOUBLES,,ORANGE,change_power,change_power,,,0,YES,NO,excludefromrandomlists|witchonly,1,,,,,,,,,,,
Lunasa_upgraded,Replace the spell in slot <d6>|with a random spell,1,Spellbook.changespellflash(d[;]rand(loadtext(~diceydungeons/unexpectedspells_remix~)));,,NORMAL,,ORANGE,,,,,0,YES,NO,excludefromrandomlists|witchonly,,,,,,,,,,,,
Lunasa_downgraded,Replace the spell in slot 1|with a random spell,1,Spellbook.changespellflash(1[;]rand(loadtext(~diceydungeons/unexpectedspells_remix~)));,,REQUIRE1|REQUIRE1,,ORANGE,,,,,0,YES,NO,excludefromrandomlists|witchonly,,,,,,,,,,,,
Mirror Cauldron,Get a new dice[;] on 6|get +1 dice this fight,1,if(simulation) { givedice(); bonus(1000); } else{ givedice(); if(d == 6) { self.extradice++; sfx(~magic_gaindice~); } },Focus,MIN4,,PURPLE,change_power,change_power,,,0,YES,NO,excludefromrandomlists,1,,,,,,,,,,,
Mirror Cauldron_upgraded,Get a new dice[;] on even|get +1 dice this fight,1,if(simulation) { givedice(); bonus(1000); } else{ givedice(); if(d % 2 == 0) { self.extradice++; sfx(~magic_gaindice~); } },Focus,MIN4,,PURPLE,,,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Mirror Cauldron_downgraded,Get a new dice,1,givedice();,Focus,MIN4,,PURPLE,,,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Crowbar,Reduce the countdowns|on all equipment by <d6>,1,boostcountdowns(d);,Accelerate,NORMAL,,GREEN,change_power,complicate,,,0,YES,NO,excludefromrandomlists,1,,,,,,,,,,,
Crowbar_upgraded,Reduce countdowns by <d6>|[gray](Reuseable),1,boostcountdowns(d);,Accelerate,NORMAL,,GREEN,,,,,2,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Skeleton Key,Set all dice to <slotdoubles>,1,var c = 0; for (mydice in self.dicepool){ if (mydice.available()){ mydice.animatereroll(d[;] self.screenposition()[;] c * 0.05); c++; } } sfx(~diceroll~);,Replicate,DOUBLES|DOUBLES,,GREEN,change_power,change_power,,,0,YES,NO,excludefromrandomlists,1,,,,,,,,,,,
Skeleton Key_upgraded,Set all dice to <d6>,1,var c = 0; for (mydice in self.dicepool){ if (mydice.available()){ mydice.animatereroll(d[;] self.screenposition()[;] c * 0.05); c++; } } sfx(~diceroll~);,Replicate,NORMAL,,GREEN,,,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
