Name,Description,Size,Script: On Execute,Gadget,Slots,NEED TOTAL?,Colour,Upgrade,Weaken,Alternate Status Trigger,SFX,Uses?,Cast Backwards?,Single use?,Tags,Witch Spell,Script: Before Combat,Script: After Combat,Script: Before Start Turn,Script: On Start Turn,Script: On any equipment use,Script: On any countdown reduce,Script: End Turn,Script: Before execute,Script: On Snap,Script: On Fury,Script: On Dodge
Thunder Spell_upgraded,Deal [shock]5 damage|Shock [shock]3 equipment,1,attack(5[;] SHOCK); inflict(SHOCK[;] 3);,Jackhammer,REQUIRE4,,YELLOW,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Ruby Weapon,Do [sword]<double> damage,1,attack(d * 2);,Catapult,LOCKED4,,RED,change_power,change_power,,,0,NO,NO,robotonly|vanilla,,,,,,,,,,,,
Ruby Weapon_upgraded,Do [sword]<double> damage,1,attack(d * 2);,Catapult,LOCKED3,,RED,,,,,0,NO,NO,robotonly|vanilla,,,,,,,,,,,,
Ruby Weapon_downgraded,Do [sword]<d6> damage,1,attack(d);,Catapult,LOCKED4,,RED,,,,,0,NO,NO,robotonly|vanilla,,,,,,,,,,,,
Ruby Weapon_weakened,Do [sword]<d6> damage,1,attack(d);,Catapult,LOCKED3,,RED,,,,,0,NO,NO,robotonly|vanilla,,,,,,,,,,,,
Cactus Spear,Do [sword]<d6> damage[;]|+[sword]1 for each [thorns] thorn,2,attack(d + getstatusself(THORNS));,Needle,EVEN,,GREEN,change_power,complicate,,,0,NO,NO,vanilla,,,,,,,,,,,,
Cactus Spear_upgraded,Do [sword]<d6> damage[;]|+[sword]2 for each [thorns] thorn,2,attack(d + (getstatusself(THORNS) * 2));,Needle,EVEN,,GREEN,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Cactus Shield,Add [thorns]1 thorns|[gray](Reuseable),2,inflictself(THORNS[;] 1);,Needle,ODD,,GREEN,simplify,complicate,,,-1,YES,NO,vanilla,,,,,,,,,,,,
Wooden Stake?,Do [sword]30 damage|(to vampires),1,attack(30);,Heat Ray,COUNTDOWN,40,RED,halfcountdown,noeffect,,,0,NO,NO,excludefromrandomlists|alternateversion|vanilla,1,,,,,,,,,,,
Last Stand?,Survive for three turns...|[gray](once per battle),1,inflictself(SURVIVE);,Protection,COUNTDOWN,12,GREEN,threequartercountdown,noeffect,,,0,YES,YES,alternateversion|vanilla,,,,,,,,,,,,
Shooting Star,Do [sword]<d6> damage[;]|inflict [confuse]Confuse,2,attack(d); inflict(CONFUSE);,Stardust,ODD,,YELLOW,simplify,complicate,,,0,NO,NO,vanilla,,,,,,,,,,,,
Dark Shadow,Do [sword]<d6> damage[;]|add 2x random status,2,attack(d); var randstatus = rand([CURSE[;]LOCK[;]FIRE[;]ICE[;]WEAKEN[;]SHOCK[;]POISON]); inflict(randstatus[;]2); sfxdamage(target[;]d); sfx(~_~ + randstatus.toLowerCase()[;]~~[;]0.2);,Stardust,EVEN,,GRAY,change_power,change_power,,,0,NO,NO,vanilla,,,,,,,,,,,,
Dark Shadow_upgraded,Do [sword]<d6> damage[;]|add 2x random status,2,attack(d); var randstatus = rand([CURSE[;]LOCK[;]FIRE[;]ICE[;]WEAKEN[;]SHOCK[;]POISON]); inflict(randstatus[;]2); sfxdamage(target[;]d); sfx(~_~ + randstatus.toLowerCase()[;]~~[;]0.2);,Stardust,NORMAL,,GRAY,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Dark Shadow_downgraded,Add 2x random status,2,var randstatus = rand([CURSE[;]LOCK[;]FIRE[;]ICE[;]WEAKEN[;]SHOCK[;]POISON]); inflict(randstatus[;]2); sfx(~_~ + randstatus.toLowerCase()[;]~~[;]0.2);,Stardust,EVEN,,GRAY,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Rusty Sword,Do [sword]<d6> damage[;] double|if your health is below 50%,2,if(self.hp / self.maxhp < 0.5) { attack(d* 2); } else { attack(d); },Plasma Gun,MAX5,,RED,reducesize,complicate,,,0,NO,NO,vanilla,,,e.changecolour(~RED~);,e.setvar(~rustyswordstate~[;]0); e.changecolour(~RED~); inflictself(~watchrustysword~);,if(self.hp / self.maxhp < 0.5) { if(e.getvar(~rustyswordstate~) == 0) { e.animate(~flashandshake~); e.changecolour(~YELLOW~); sfx(~_metals~); e.setvar(~rustyswordstate~[;]1); } },,,,,,,
Rusty Sword_deckupgrade,Do [sword]<d6> damage[;] double|if your health is below 50%,2,if(self.hp / self.maxhp < 0.5) { attack(d* 2); } else { attack(d); },Plasma Gun,NORMAL,,RED,,,,,0,NO,NO,vanilla,,,e.changecolour(~RED~);,e.setvar(~rustyswordstate~[;]0); e.changecolour(~RED~); inflictself(~watchrustysword~);,if(self.hp / self.maxhp < 0.5) { if(e.getvar(~rustyswordstate~) == 0) { e.animate(~flashandshake~); e.changecolour(~YELLOW~); sfx(~_metals~); e.setvar(~rustyswordstate~[;]1); } },,,,,,,
Rusty Sword_weakened,Do [sword]<d6> damage[;] double|if your health is below 50%,1,if(self.hp / self.maxhp < 0.5) { attack(d* 2); } else { attack(d); },Plasma Gun,MAX3,,RED,,,,,0,NO,NO,vanilla,,,e.changecolour(~RED~);,e.setvar(~rustyswordstate~[;]0); e.changecolour(~RED~); inflictself(~watchrustysword~);,if(self.hp / self.maxhp < 0.5) { if(e.getvar(~rustyswordstate~) == 0) { e.animate(~flashandshake~); e.changecolour(~YELLOW~); sfx(~_metals~); e.setvar(~rustyswordstate~[;]1); } },,,,,,,
Polar Star,Do [sword]<double> damage[;] can|only use on even turns,1,attack(d * 2);,Time Stop,MAX5,,PINK,change_power,complicate,,,0,NO,NO,vanilla,1,,,if(turn % 2 == 0) { e.availablethisturn = true; } else { e.availablethisturn = false; e.unavailabletext = e.displayname + e.namemodifier; e.unavailabledetails = [~Unavailable (Odd Turn)~]; },,,,,,,,
Polar Star_upgraded,Do [sword]<double> damage[;] can|only use on odd turns,1,attack(d * 2);,Time Stop,MAX5,,PINK,,,,,0,NO,NO,vanilla,,,,if(turn % 2 == 1) { e.availablethisturn = true; } else { e.availablethisturn = false; e.unavailabletext = e.displayname + e.namemodifier; e.unavailabledetails = [~Unavailable (Even Turn)~]; },,,,,,,,
Polar Star_weakened,Do [sword]<double> damage[;] can|only use on odd turns,1,attack(d * 2);,Time Stop,MAX3,,PINK,,,,,0,NO,NO,vanilla,,,,if(turn % 2 == 1) { e.availablethisturn = true; } else { e.availablethisturn = false; e.unavailabletext = e.displayname + e.namemodifier; e.unavailabledetails = [~Unavailable (Even Turn)~]; },,,,,,,,
Katana,Do [sword]<d6> damage|[gray](Reuseable),2,attack(d);,Steal,MAX4,,YELLOW,increaserange,change_power,,,3,NO,NO,vanilla,,,,,,,,,,,,
Katana_downgraded,Do [sword]<d6> damage,2,attack(d);,Steal,MAX4,,YELLOW,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Parrying Dagger,Do [sword]<d6> damage[;] lock|enemy dice that roll <d6>,1,attack(d); inflict(~counter_~ + d);,Protection,EVEN,,PURPLE,simplify,complicate,,,0,NO,NO,vanilla,1,,,,,,,,,,,
Nail Bat,Do [sword]<d6> damage|(You lose [heart]2 hp each turn),2,attack(d);,Lucky Shot,NORMAL|FREE3,,RED,reducesize,change_power,,,0,NO,NO,excludefromrandomlists|vanilla,,,,,e.animate(~flashandshake~); pierceattackself(2); sfx(~_damage~);,,,,,,,
Nail Bat_downgraded,Do [sword]<d6> damage|(You lose [heart]2 hp each turn),2,attack(d);,Lucky Shot,NORMAL|FREE1,,RED,,,,,0,NO,NO,excludefromrandomlists|vanilla,,,,,e.animate(~flashandshake~); pierceattackself(2); sfx(~_damage~);,,,,,,,
Nail Bat_weakened,Do [sword]<d6> damage|(You lose [heart]2 hp each turn),1,attack(d);,Lucky Shot,NORMAL|FREE1,,RED,,,,,0,NO,NO,excludefromrandomlists|vanilla,,,,,e.animate(~flashandshake~); pierceattackself(2); sfx(~_damage~);,,,,,,,
Battle Cry,Inflict [weaken]5 weaken|[gray](once per battle),2,inflict(WEAKEN[;] 5);,Scream,REQUIRE5,,ORANGE,reducesize,change_power,,,0,NO,YES,vanilla,,,,,,,,,,,,
Battle Cry_downgraded,Inflict [weaken]3 weaken|[gray](once per battle),2,inflict(WEAKEN[;] 3);,Scream,REQUIRE3,,ORANGE,,,,,0,NO,YES,vanilla,,,,,,,,,,,,
Battle Cry_weakened,Inflict [weaken]3 weaken|[gray](once per battle),1,inflict(WEAKEN[;] 3);,Scream,REQUIRE3,,ORANGE,,,,,0,NO,YES,vanilla,,,,,,,,,,,,
Particle Accelerator,On 1: Do [sword]<var_tempparticleacceleratorkludge:particleaccelerator> damage|on 2-6: Double damage,2,if(simulation) { bonus(-1000); } else { if(d == 1) { attack(e.getvar(~particleaccelerator~)); sfxdamage(target[;]d); sfx(~_plasma~); } else { var newvalue =  e.getvar(~particleaccelerator~) * 2; if(newvalue > 9999) newvalue = 9999; e.setvar(~particleaccelerator~[;] newvalue); sfx(~upgradeequipment~); } },Plasma Gun,NORMAL,,RED,reducesize,change_power,,,0,NO,NO,vanilla,,e.setvar(~particleaccelerator~[;] 1);,e.setvar(~particleaccelerator~[;] 1);,,,,,,if(d == 1){ e.castdirection = 1; } else { e.castdirection = -1; },,,
Particle Accelerator_downgraded,Double damage|(currently at [sword]<var_tempparticleacceleratorkludge:particleaccelerator>),2,if(simulation) { bonus(-1000); } else { var newvalue =  e.getvar(~particleaccelerator~) * 2; if(newvalue > 9999) newvalue = 9999; self.setvar(~particleaccelerator~[;] newvalue); sfx(~upgradeequipment~); },Plasma Gun,NORMAL,,RED,,,,,0,YES,NO,vanilla,,e.setvar(~particleaccelerator~[;] 1);,e.setvar(~particleaccelerator~[;] 1);,,,,,,,,,
Scissors,Do [sword]<d6> damage[;]|split dice in two,2,attack(d); givedice(split(d)[;] ~splitdice~);,Magic Six,REQUIRE6,,GREEN,simplify,change_power,,,0,NO,NO,vanilla,,,,,,,,,,,,givedice(split(d)[;] ~splitdice~);
Scissors_downgraded,Do [sword]<d6> damage[;]|split value in two,2,attack(d); givedice(d / 2);,Magic Six,REQUIRE6,,GREEN,,,,,0,NO,NO,vanilla,,,,,,,,,,,,givedice(d / 2);
Gemstone Staff,Do [ice]6 damage|Freeze [ice]1 dice,2,attack(6[;] ICE); inflict(ICE[;] 1);,Flash Freeze,COUNTDOWN,8,BRIGHTCYAN,reducesize,change_power,ice,,0,NO,NO,vanilla,,,,,,,,,,,,
Gemstone Staff_weakened,Do [ice]3 damage|Freeze [ice]1 dice,1,attack(3[;] ICE); inflict(ICE[;] 1);,Flash Freeze,COUNTDOWN,8,BRIGHTCYAN,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Gemstone Staff_downgraded,Do [ice]3 damage|Freeze [ice]1 dice,2,attack(3[;] ICE); inflict(ICE[;] 1);,Flash Freeze,COUNTDOWN,8,BRIGHTCYAN,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Trident,Do [sword]<d6> damage[;]|[ice]Freeze and [shock]Shock,1,attack(d); inflict(ICE[;] 1); inflict(SHOCK[;] 1);,Flash Freeze,MAX4,,BRIGHTCYAN,change_power,change_power,,,0,NO,NO,vanilla,1,,,,,,,,,,,
Trident_upgraded,Do [sword]<d6> damage[;]|[ice]Freeze and [shock]Shock,1,attack(d); inflict(ICE[;] 1); inflict(SHOCK[;] 1);,Flash Freeze,NORMAL,,BRIGHTCYAN,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Trident_downgraded,Do [sword]<d6> damage,1,attack(d);,Flash Freeze,REQUIRE5,,BRIGHTCYAN,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Sledgehammer,Do [shock]8 damage|[shock]Shocks the enemy,2,attack(8[;] SHOCK); inflict(SHOCK[;] 1);,Zap,COUNTDOWN,10,YELLOW,change_power,change_power,,,0,NO,NO,vanilla,,,,,,,,,,,,
Sledgehammer_upgraded,Do [shock]10 damage|[shock]Shocks the enemy,2,attack(10[;] SHOCK); inflict(SHOCK[;] 1);,Zap,COUNTDOWN,10,YELLOW,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Sledgehammer_downgraded,Do [shock]4 damage|[shock]Shocks the enemy,2,attack(4[;] SHOCK); inflict(SHOCK[;] 1);,Zap,COUNTDOWN,10,YELLOW,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Capacitor,[shock]2 damage + [shock]1 shock|[gray](Reuseable),1,attack(2[;] SHOCK); inflict(SHOCK[;] 1);,Zap,COUNTDOWN,5,YELLOW,change_power,change_power,,,-1,NO,NO,vanilla,1,,,,,,,,,,,
Capacitor_upgraded,[shock]3 damage + [shock]1 shock|[gray](Reuseable),1,attack(3[;] SHOCK); inflict(SHOCK[;] 1);,Zap,COUNTDOWN,5,YELLOW,,,,,-1,NO,NO,vanilla,,,,,,,,,,,,
Capacitor_downgraded,[shock]1 damage + [shock]1 shock|[gray](Reuseable),1,attack(1[;] SHOCK); inflict(SHOCK[;] 1);,Zap,COUNTDOWN,5,YELLOW,,,,,-1,NO,NO,vanilla,,,,,,,,,,,,
Pickaxe,[weaken]<d6> damage + [weaken]1 weaken|[gray](Reuseable),1,attack(d[;] WEAKEN); inflict(WEAKEN[;] 1);,Theremin,MAX3,,ORANGE,change_power,change_power,,,3,NO,NO,vanilla,1,,,,,,,,,,,
Pickaxe_upgraded,[weaken]1 weaken + [weaken]<d6> damage|[gray](Reuseable),1,inflict(WEAKEN[;] 1); attack(d[;] WEAKEN);,Theremin,MAX3,,ORANGE,,,,,3,NO,NO,vanilla,,,,,,,,,,,,
Pickaxe_downgraded,[weaken]<d6> damage + [weaken]1 weaken|[gray](Reuseable),1,attack(d[;] WEAKEN); inflict(WEAKEN[;] 1);,Theremin,REQUIRE1,,ORANGE,,,,,3,NO,NO,vanilla,,,,,,,,,,,,
Fireworks,Do [sword]1 damage for|each status inflicted,1,var statuseffectcount = getstatus(ALL); if(statuseffectcount == 0) { target.textparticle(~No effect!~); } else{ attack(statuseffectcount); },Overload,EVEN,,RED,change_power,complicate,,,0,NO,NO,vanilla,,,,,,,,,,,,
Fireworks_upgraded,Do [sword]2 damage for|each status inflicted,1,var statuseffectcount = getstatus(ALL); if(statuseffectcount == 0) { target.textparticle(~No effect!~); } else{ attack(statuseffectcount * 2); },Overload,EVEN,,RED,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Kale Salad,Increase max health by 1|[gray](once per battle),1,self.maxhp++; attackself(-1);,Regenerate,DOUBLES|DOUBLES,,GREEN,change_power,change_power,,,0,YES,YES,vanilla,1,,,,,,,,,,,
Kale Salad_upgraded,Increase max health by 1|[gray](once per battle),1,self.maxhp++; attackself(-1);,Regenerate,EVEN,,GREEN,,,,,0,YES,YES,vanilla,,,,,,,,,,,,
Kale Salad_downgraded,Increase max health by 1|[gray](once per battle),1,self.maxhp++; attackself(-1);,Regenerate,REQUIRE6|REQUIRE6,,GREEN,,,,,0,YES,YES,vanilla,,,,,,,,,,,,
Copper Shield,Add [shield]<double> shield|[gray](once per battle),1,inflictself(SHIELD[;] d * 2);,Protection,NORMAL,,ORANGE,add1,complicate,,,0,YES,YES,vanilla,,,,,,,,,,,,
Crescent Moon Blade,[90%]Even turns: [sword]<eventurn_d6> damage|[90%]Odd turns: [shield]<oddturn_d6> shield,1,if(turn % 2 == 0){ attack(d); sfxdamage(target[;]d); } else { inflictself(SHIELD[;] d); sfx(~_shield~); },Protection,NORMAL,,RED,add2,complicate,,,0,NO,NO,vanilla,,,,e.castdirection = 1 + ((turn % 2) * -2);,,,,,,,,
Kite Shield,Add [shield]8 to shield,1,inflictself(SHIELD[;] 8);,Protection,COUNTDOWN,14,ORANGE,threequartercountdown,change_power,,,0,YES,NO,vanilla,2,,,,,,,,,,,
Kite Shield_weakened,Add [shield]4 to shield,1,inflictself(SHIELD[;] 4);,Protection,COUNTDOWN,10,ORANGE,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Kite Shield_downgraded,Add [shield]4 to shield,1,inflictself(SHIELD[;] 4);,Protection,COUNTDOWN,14,ORANGE,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Thick Skin,Add [shield]<d6> to shield[;]|return the dice,1,inflictself(SHIELD[;] d); givedice(d);,Protection,MAX3,,ORANGE,change_power,decreaserange,,,0,YES,NO,vanilla,1,,,,,,,,,,,
Thick Skin_upgraded,[]+[shield]<d6> shield[;] +[reduce]1 reduce[;]|return the dice,1,inflictself(SHIELD[;] d); inflictself(REDUCE[;] 1); givedice(d);,Protection,MAX3,,ORANGE,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Combat Spatula,Flip a dice upside down|[gray](Reuseable),2,givedice(7 - d);,Megaflip,NORMAL,,GRAY,,,,,2,YES,NO,cannotsteal|vanilla,,,,,,,,,,,,
Hookshot?,Keep the next dice you|use[;] and return this dice,1,if(simulation){ if(getstatusself(REEQUIPNEXT) == 0) { bonus(1000); } else { bonus(-1000); } } else { inflictself(REEQUIPNEXT); givedice(d); },Steal,REQUIRE2,,GREEN,change_power,change_power,,,0,YES,NO,alternateversion|vanilla,,,,,,,,,,,,
Hookshot?_upgraded,Keep the next dice you|use[;] and return this dice,1,if(simulation){ if(getstatusself(REEQUIPNEXT) == 0) { bonus(1000); } else { bonus(-1000); } } else { inflictself(REEQUIPNEXT); givedice(d); },Steal,EVEN,,GREEN,,,,,0,YES,NO,alternateversion|vanilla,,,,,,,,,,,,
Hookshot?_downgraded,Keep the next dice you use,1,if(simulation){ if(getstatusself(REEQUIPNEXT) == 0) { bonus(1000); } else { bonus(-1000); } } else { inflictself(REEQUIPNEXT); },Steal,REQUIRE2|REQUIRE2,,GREEN,,,,,0,YES,NO,alternateversion|vanilla,,,,,,,,,,,,
Fishing Net,Do [sword]<d6> damage[;]|lock [lock]1 dice on 3,1,attack(d); if(d == 3) { inflict(LOCK); } if(d != 3) { sfxdamage(target[;]d); } else { sfxdamage(target[;]d); sfx(~_lock~[;]~~[;]0.2); },Regenerate,MAX3,,PURPLE,change_power,change_power,,,0,NO,NO,vanilla,1,,,,,,,,,,,
Fishing Net_downgraded,Do [sword]<d6> damage[;]|lock [lock]1 dice on 2,1,attack(d); if(d == 2) { inflict(LOCK); } if(d != 2) { sfxdamage(target[;]d); } else { sfxdamage(target[;]d); sfx(~_lock~[;]~~[;]0.2); },Regenerate,MAX2,,PURPLE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Fishing Net_upgraded,Do [sword]<d6> damage[;]|lock [lock]1 dice on 5,1,attack(d); if(d == 5) { inflict(LOCK); } if(d != 5) { sfxdamage(target[;]d); } else { sfxdamage(target[;]d); sfx(~_lock~[;]~~[;]0.2); },Regenerate,MAX5,,PURPLE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Ignite,Inflict [fire]1 burn[;]|return both dice,1,inflict(FIRE); givedice([d[;] d]);,Hellfire,DOUBLES|DOUBLES,,RED,change_power,change_power,,,0,NO,NO,vanilla,1,,,,,,,,,,,givedice([d[;] d]);
Ignite_upgraded,Inflict [fire]1 burn[;]|return the dice,1,inflict(FIRE); givedice(d);,Hellfire,EVEN,,RED,,,,,0,NO,NO,vanilla,,,,,,,,,,,,givedice(d);
Ignite_downgraded,Inflict [fire]1 burn,1,inflict(FIRE);,Hellfire,DOUBLES|DOUBLES,,RED,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Elastic Heart,Do [sword]<d6> damage[;]|recover [heal]1 health,1,attack(d); attackself(-1);,Regenerate,MAX3,,GREEN,change_power,complicate,,,0,NO,NO,vanilla,1,,,,,,,,,,,attackself(-1); sfx(~_heal~[;]~~[;]0.2);
Elastic Heart_upgraded,Do [sword]<d6> damage[;]|recover [heal]<d6> health,1,attack(d); attackself(-d);,Regenerate,MAX3,,GREEN,,,,,0,NO,NO,vanilla,,,,,,,,,,,,attackself(-d); sfx(~_heal~[;]~~[;]0.2);
Half Moon Charm,Roll a six,1,givedice(6);,Focus,COUNTDOWN,6,GREEN,change_power,change_power,,,0,YES,NO,vanilla,,,,,,,,,,,,
Half Moon Charm_upgraded,Roll two dice that|add up to six,1,givedice(split(6));,Focus,COUNTDOWN,6,GREEN,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Half Moon Charm_downgraded,Roll a three,1,givedice(3);,Focus,COUNTDOWN,6,GREEN,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Singularity,Roll a one|[gray](Reuseable),1,givedice(1);,Magic Dice,MIN3,,GREEN,increaserange,complicate,,,-1,YES,NO,vanilla,,,,,,,,,,,,
Lucky Roll,Reroll the dice[;] get a|higher value than before,1,if(d == 1) { givedice(rand([2[;]3[;]4[;]5[;]6])); } else if(d == 2) { givedice(rand([3[;]4[;]5[;]6])); } else if(d == 3) { givedice(rand([4[;]5[;]6])); } else if(d == 4) { givedice(rand([5[;]6])); } else if(d >= 5) { givedice(6); },Megabump,MAX5,,GREEN,change_power,complicate,,,0,YES,NO,vanilla,1,,,,,,,,,,,
Lucky Roll_upgraded,Reroll with higher value|[gray](Reuseable),1,if(d == 1) { givedice(rand([2[;]3[;]4[;]5[;]6])); } else if(d == 2) { givedice(rand([3[;]4[;]5[;]6])); } else if(d == 3) { givedice(rand([4[;]5[;]6])); } else if(d == 4) { givedice(rand([5[;]6])); } else if(d >= 5) { givedice(6); },Megabump,MAX5,,GREEN,,,,,2,YES,NO,vanilla,,,,,,,,,,,,
Sine Wave,First dice value +1|Second dice value -1,1,var dicearray = []; dicearray.push(actualdice[0].basevalue + 1); if(actualdice[1].basevalue - 1 > 0) { dicearray.push(actualdice[1].basevalue - 1); } if(dicearray[0] == 7) { dicearray[0] = 6; dicearray.push(1); }givedice(dicearray);,Meganudge,DOUBLES|DOUBLES,,GREEN,change_power,change_power,,,0,YES,NO,vanilla,1,,,,,,,,,,,
Sine Wave_upgraded,Both dice values +1,1,var dicearray = []; dicearray.push(actualdice[0].basevalue + 1); dicearray.push(actualdice[1].basevalue + 1); if(dicearray[1] == 7) { dicearray[1] = 6; dicearray.push(1); }  if(dicearray[0] == 7) { dicearray[0] = 6; dicearray.push(1); } givedice(dicearray);,Meganudge,DOUBLES|DOUBLES,,GREEN,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Sine Wave_downgraded,Both dice values -1,1,var dicearray = []; if(actualdice[0].basevalue - 1 > 0) { dicearray.push(actualdice[0].basevalue - 1); } if(actualdice[1].basevalue - 1 > 0) { dicearray.push(actualdice[1].basevalue - 1); } if(dicearray.length > 0) { givedice(dicearray); },Meganudge,DOUBLES|DOUBLES,,GREEN,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Candle,Dice value -1[;] Lose [heart]1 hp|[gray](Reuseable),1,if(simulation) { bonus(-1000); } else { pierceattackself(1); if(d >= 2) givedice(d - 1); },Meganudge,MIN2,,RED,change_power,complicate,,,-1,YES,NO,vanilla,1,,,,,,,,,,,
Candle_upgraded,Dice value +1[;] Lose [heart]1 hp|[gray](Reuseable),1,if(simulation) { bonus(-1000); } else { pierceattackself(1); givedice(d + 1); },Meganudge,MAX5,,RED,,,,,-1,YES,NO,vanilla,,,,,,,,,,,,
Slingshot,Do [sword]6 damage[;]|reroll the dice,1,attack(6); givedice();,Random Roll,REQUIRE1,,PURPLE,increaserange,change_power,,,0,NO,NO,vanilla,1,,,,,,,,,,,givedice();
Slingshot_downgraded,Do [sword]6 damage,1,attack(6);,Random Roll,REQUIRE1,,PURPLE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Boxing Gloves,Do [sword]<d6> damage[;]|on 1[;] gain [reduce]1 instead,1,if(d == 1){ inflictself(REDUCE[;] 1); sfx(~_shield~[;]~~[;]0.1); } else { attack(d); sfxdamage(target[;]d); },Protection,MAX5,,ORANGE,change_power,change_power,,,0,NO,NO,vanilla,,,,,,,,,if(d == 1){ e.castdirection = -1; } else { e.castdirection = 1; },,,if(d == 1) inflictself(REDUCE[;] 1);
Boxing Gloves_upgraded,Do [sword]<d6> damage[;]|on 1[;] gain [reduce]2 instead,1,if(d == 1){ inflictself(REDUCE[;] 2); sfx(~_shield~[;]~~[;]0.1); } else { attack(d); sfxdamage(target[;]d); },Protection,MAX5,,ORANGE,,,,,0,NO,NO,vanilla,,,,,,,,,if(d == 1){ e.castdirection = -1; } else { e.castdirection = 1; },,,if(d == 1) inflictself(REDUCE[;] 2);
Boxing Gloves_downgraded,Do [sword]<d6> damage,1,attack(d);,Protection,MAX5,,ORANGE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Battering Ram,Do 2x[shield]<myshield> damage[;]|but depletes your shield,1,attack(getstatusself(SHIELD) * 2); removestatusself(SHIELD[;] getstatusself(SHIELD));,Plasma Gun,DOUBLES|DOUBLES,,ORANGE,change_power,change_power,,,0,NO,NO,vanilla,,,,,,,,,,,,removestatusself(SHIELD[;] getstatusself(SHIELD));
Battering Ram_upgraded,Do 2x[shield]<myshield> damage[;]|but depletes your shield,1,attack(getstatusself(SHIELD) * 2); removestatusself(SHIELD[;] getstatusself(SHIELD));,Plasma Gun,EVEN,,ORANGE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,removestatusself(SHIELD[;] getstatusself(SHIELD));
Battering Ram_downgraded,Bash with shield[;]|do [shield]<myshield> damage,1,attack(getstatusself(SHIELD));,Plasma Gun,REQUIRE6|REQUIRE6,,ORANGE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Flying Skull,Do [sword]<d6> damage[;]|on 6[;] inflict [curse]Curse,2,attack(d); if(d == 6) inflict(CURSE); if(d < 6) { sfxdamage(target[;]d); } else { sfxdamage(target[;]d); sfx(~_curse~[;]~~[;]0.2); },Cackle,NORMAL,,PURPLE,change_power,change_power,,,0,NO,NO,vanilla,,,,,,,,,,,,
Flying Skull_upgraded,Do [sword]<d6> damage[;]|on even[;] inflict [curse]Curse,2,attack(d); if(d % 2 == 0) inflict(CURSE); if(d % 2 == 1) { sfxdamage(target[;]d); } else { sfxdamage(target[;]d); sfx(~_curse~[;]~~[;]0.2); },Cackle,NORMAL,,PURPLE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Flying Skull_downgraded,Do [sword]<d6> damage,2,attack(d);,Cackle,NORMAL,,PURPLE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Disco Ball,Get +1 dice next turn|if the enemy rolls a <d6>,1,inflictself(~dice_trigger_~ + d);,Infinity Mirror,NORMAL,,YELLOW,change_power,complicate,any,,0,YES,NO,vanilla,,,,,,,,,,,,
Disco Ball_upgraded,Get +1 dice next turn|if the enemy rolls a <d6>|[gray](Reuseable),1,inflictself(~dice_trigger_~ + d);,Infinity Mirror,NORMAL,,YELLOW,,,,,2,YES,NO,vanilla,,,,,,,,,,,,
Disco Ball?,Get an extra <d6> next turn|if the enemy rolls a <d6>,1,inflictself(~dice_trigger_~ + d);,Infinity Mirror,NORMAL,,YELLOW,change_power,complicate,,,0,YES,NO,alternateversion|vanilla,,,,,,,,,,,,
Disco Ball?_upgraded,Get an extra <d6> next turn|if the enemy rolls a <d6>|[gray](Reuseable),1,inflictself(~dice_trigger_~ + d);,Infinity Mirror,NORMAL,,YELLOW,,,,,2,YES,NO,alternateversion|vanilla,,,,,,,,,,,,
Woof Woof Woof?,Repeat next action[;] but|disable it next turn,2,if(getstatusself(FURY) == 0) { bonus(1000); } else { bonus(-1000); } inflictself(FURY);,Fury,COUNTDOWN,8,RED,halfcountdown,noeffect,,,0,YES,NO,alternateversion|vanilla,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,
