Name,Description,Size,Script: On Execute,Gadget,Slots,NEED TOTAL?,Colour,Upgrade,Weaken,Alternate Status Trigger,SFX,Uses?,Cast Backwards?,Single use?,Tags,Witch Spell,Script: Before Combat,Script: After Combat,Script: Before Start Turn,Script: On Start Turn,Script: On any equipment use,Script: On any countdown reduce,Script: End Turn,Script: Before execute,Script: On Snap,Script: On Fury,Script: On Dodge
Plasma Rifle_downgraded,Do [sword]3 damage[;] return|the first dice put in this,1,var dicehistory = e.dicehistory; attack(3); sfx(~_damage~[;]~~[;]0.1); sfx(~_plasma~); givedice(dicehistory[0].basevalue);,Dice Bash,COUNTDOWN,10,RED,,,,none,0,NO,NO,,,,,,,,,,,,,
Plasma Rifle_weakened,Do [sword]3 damage[;] return|the first dice put in this,1,var dicehistory = e.dicehistory; attack(3); sfx(~_damage~[;]~~[;]0.1); sfx(~_plasma~); givedice(dicehistory[0].basevalue);,Dice Bash,COUNTDOWN,7,RED,,,,none,0,NO,NO,,,,,,,,,,,,,
Compact Resonator,Do [weaken]<double> damage. Passive:|[weaken]weaken yourself when you|use a card on the enemy,1,attack(d * 2[;]WEAKEN); sfxdamage(target[;]d * 2);,Burrower,MAX5,,ORANGE,change_power,complicate,,,0,NO,NO,excludefromrandomlists,,,,,inflictself(~ncr_restraint_all~); e.animate(~flashandshake~);,,,,,,,
Compact Resonator_upgraded,Do [weaken]<double> dmg. Passive:|[weaken]weaken yourself when you|use a card on the enemy,1,attack(d * 2[;]WEAKEN); sfxdamage(target[;]d * 2);,Burrower,MAX5|FREE1,,ORANGE,,,,,0,NO,NO,excludefromrandomlists,,,,,inflictself(~ncr_restraint_all~); e.animate(~flashandshake~);,,,,,,,
Jester's Glove,Take [sword]<d6> damage|Snap an item next turn,1,attackself(d); sfxdamage(self[;]d); jinx(~Jester's Glove~[;]~[glove]snap an equipment~[;]~[glove]Snap an equipment~[;]~inflict(\~ncr_snap\~); sfx(\~jester_snap\~);~[;]self[;]self[;]1[;]d); sfx(~_thinghappens~[;]~~[;]0.15);,Improvise,NORMAL,,ORANGE,change_power,change_power,,,0,YES,NO,,1,,,,,,,,,,,
Jester's Glove_upgraded,Take [sword]<d6> damage|Snap an item next turn|On 6[;] take no damage,1,if(d != 6) { attackself(d); sfxdamage(self[;]d); } jinx(~Jester's Glove~[;]~[glove]snap an equipment~[;]~[glove]Snap an equipment~[;]~inflict(\~ncr_snap\~); sfx(\~jester_snap\~);~[;]self[;]self[;]1[;]d); sfx(~_thinghappens~[;]~~[;]d != 6 ? 0.15 : 0);,Improvise,NORMAL,,ORANGE,,,,,0,YES,NO,,,,,,,,,,,,,
Jester's Glove_downgraded,Take [sword]<d6> damage|Snap an item next turn,1,attackself(d); sfxdamage(self[;]d); jinx(~Jester's Glove~[;]~[glove]snap an equipment~[;]~[glove]Snap an equipment~[;]~inflict(\~ncr_snap\~); sfx(\~jester_snap\~);~[;]self[;]self[;]1[;]d); sfx(~_thinghappens~[;]~~[;]0.15);,Improvise,MIN3,,ORANGE,,,,,0,YES,NO,,,,,,,,,,,,,
Eternal Cauldron,Do [sword]1 damage[;] reroll dice|30% chance to fail|[gray](Reuseable),1,if(!chance(30)) { givedice(); attack(1); sfxdamage(target[;]1); } else { self.textparticle(~No effect!~); },Rollout,NORMAL,,GRAY,change_power,change_power,,,-1,NO,NO,,1,,,,,,,,,,,if(!chance(30)) { givedice(); } else { self.textparticle(~No effect!~); }
Eternal Cauldron_upgraded,Do [sword]1 damage[;] reroll dice|15% chance to fail|[gray](Reuseable),1,if(!chance(15)) { givedice(); attack(1); sfxdamage(target[;]1); } else { self.textparticle(~No effect!~); },Rollout,NORMAL,,GRAY,,,,,-1,NO,NO,,,,,,,,,,,,,if(!chance(15)) { givedice(); } else { self.textparticle(~No effect!~); }
Eternal Cauldron_downgraded,Reroll the dice|30% chance to fail|[gray](Reuseable),1,if(!chance(30)) { givedice(); } else { self.textparticle(~No effect!~); },Rollout,NORMAL,,GRAY,,,,,-1,YES,NO,,,,,,,,,,,,,
Two Handed Spatula,Flip both dice upside down,2,givedice([7 - actualdice[0].basevalue[;]7 - actualdice[1].basevalue]);,Omegaflip,NORMAL|NORMAL,,GREEN,change_power,change_power,,none,0,YES,NO,,,,,,,,,,,,,
Two Handed Spatula_downgraded,Flip both dice upside down,2,givedice([7 - actualdice[0].basevalue[;]7 - actualdice[1].basevalue]);,Omegaflip,MAX3|MIN4,,GREEN,,,,none,0,YES,NO,,,,,,,,,,,,,
Two Handed Spatula_upgraded,Flip both dice upside down|,2,givedice([7 - actualdice[0].basevalue[;]7 - actualdice[1].basevalue]);,Omegaflip,NORMAL|NORMAL,,GREEN,,,,none,2,YES,NO,,,,,,,,,,,,,
Contact Juggling,Do [sword]<d6>[;] return dice[;]|reroll a random dice,1,attack(d); sfxdamage(target[;]d); var availdice = []; for (mydice in self.dicepool){ if (mydice.available() && !mydice.intween()){ availdice.push(mydice); } } if(availdice.length > 0) { shuffle(availdice); availdice[0].animatereroll(rand([1[;]2[;]3[;]4[;]5[;]6])[;] self.screenposition()); } givedice(d);,Proximity Mine,MAX3,,YELLOW,increaserange,change_power,,,0,NO,NO,,1,,,,,,,,,,,var availdice = []; for (mydice in self.dicepool){ if (mydice.available()){ availdice.push(mydice); } } if(availdice.length > 0) { shuffle(availdice); availdice[0].animatereroll(rand([1[;]2[;]3[;]4[;]5[;]6])[;] self.screenposition()); } givedice(d);
Contact Juggling_downgraded,Do [sword]<d6> damage,1,attack(d); sfxdamage(target[;]d);,Proximity Mine,MAX3,,YELLOW,,,,,0,NO,NO,,,,,,,,,,,,,
Two Handed Spike,Even total: Do [sword]<d6>|Odd total: Gain [shield]<d6>|[gray](once per battle),1,if(d%2 == 0){ attack(d); sfx(~_shield~); } else { inflictself(SHIELD[;] d); sfx(~_shield~); },Pillow Fort,NORMAL|NORMAL,,RED,change_power,complicate,,none,0,YES,YES,,,,,,,,,,if(d % 2 == 0) { e.castdirection = 1; } else { e.castdirection = -1; },,,
Two Handed Spike_upgraded,Even total: Gain [shield]<d6>|Odd total: Do [sword]<d6>|[gray](once per battle),1,if(d%2 == 1){ attack(d); sfx(~_shield~); } else { inflictself(SHIELD[;] d); sfx(~_shield~); },Pillow Fort,NORMAL|NORMAL,,RED,,,,none,0,YES,YES,,,,,,,,,,if(d % 2 == 1) { e.castdirection = 1; } else { e.castdirection = -1; },,,
Proton Pack,[vanish]<d6> dmg[;] +[vanish]2 vanish|[gray](once per battle),1,if(target.name == ~Wisp~) { d = 999; } sfxdamage(target[;]d); attack(d[;]VANISH); inflict(~fade~[;]2); /*flamethrower*/,Hadoken,NORMAL|NORMAL,,PINK,change_power,complicate,,,0,NO,YES,,,if(target.name == ~Wisp~) { target.innate.push(~is weak to proton packs~); },,,,,,,,,,
Proton Pack_upgraded,[vanish]<d6> dmg[;] +[vanish]4 vanish|[gray](once per battle),2,if(target.name == ~Wisp~) { d = 999; } sfxdamage(target[;]d); attack(d[;]VANISH); inflict(~fade~[;]4);,Hadoken,NORMAL|NORMAL|NORMAL|NORMAL,,PINK,,,,,0,NO,YES,,,if(target.name == ~Wisp~) { target.innate.push(~is weak to proton packs~); },,,,,,,,,,
Stopwatch,At start of turn[;] [lock]Counter|equal to turn count[;] max 6,1,,Confiscate,,,GRAY,change_power,change_power,,none,0,YES,NO,cannotreuse|shockavoid|altpoisonavoid|nomidturnsummon,1,,,,e.animate(~flash~); var cr = turn; if(cr > 6) { cr = 6; } inflict(~counter_~ + cr); sfx(~_lock~); e.doequipmentaction(self[;]target[;]-e.castdirection[;][][;]0.5[;]true);,,,,,,e.preventdefault = true; e.maintainfury = true;,
Stopwatch_upgraded,At start of turn[;] [lock]Counter|equal to turn count[;] max 6[;]|then deal [sword]2 damage,1,attack(2); sfxdamage(target[;]2);,Confiscate,,,GRAY,,,,none,0,NO,NO,cannotreuse|shockavoid|altpoisonavoid|nomidturnsummon,,,,,e.animate(~flash~); var cr = turn; if(cr > 6) { cr = 6; } inflict(~counter_~ + cr); sfx(~_lock~); e.doequipmentaction(self[;]target[;]e.castdirection[;][][;]0.5[;]true);,,,,,,e.preventdefault = true; e.maintainfury = true;,
Stopwatch_downgraded,At start of turn[;] [lock]Counter|equal to turn count[;] max 6[;]|but take [sword]2 damage,1,attackself(2); sfxdamage(self[;]2);,Confiscate,,,GRAY,,,,none,0,YES,NO,cannotreuse|shockavoid|altpoisonavoid|nomidturnsummon,,,,,e.animate(~flash~); var cr = turn; if(cr > 6) { cr = 6; } inflict(~counter_~ + cr); sfx(~_lock~); e.doequipmentaction(self[;]target[;]-e.castdirection[;][][;]0.5[;]true);,,,,,,e.preventdefault = true; e.maintainfury = true;,
Occam's Razor,Do [sword]<d6> damage[;] error|out your remaining items,2,attack(d); sfxdamage(target[;]d); inflictself(~ncr_error_all~); /*if self cpu instead of dice do actual error manually*/,Razor Blade,NORMAL|FREE2,,YELLOW,reducesize,change_power,,,0,NO,NO,,,,,,,,,,,,,inflictself(~ncr_error_all~);
Occam's Razor_downgraded,Do [sword]<d6> damage[;] error|out your remaining items,2,attack(d); sfxdamage(target[;]d); inflictself(~ncr_error_all~);,Razor Blade,NORMAL,,YELLOW,,,,,0,NO,NO,,,,,,,,,,,,,inflictself(~ncr_error_all~);
Occam's Razor_weakened,Do [sword]<d6> damage[;] error|out your remaining items,1,attack(d); sfxdamage(target[;]d); inflictself(~ncr_error_all~);,Razor Blade,NORMAL,,YELLOW,,,,,0,NO,NO,,,,,,,,,,,,,inflictself(~ncr_error_all~);
Tension,Gain [fury]2 fury[;] end your turn|[gray](once per battle),1,inflictself(FURY[;]2); self.endturnnow();,Fury,NORMAL|NORMAL,9,RED,change_power,change_power,,,0,YES,YES,,2,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,
Tension_upgraded,Gain [fury]2 fury[;] end your turn|[gray](once per battle),1,inflictself(FURY[;]2); self.endturnnow();,Fury,COUNTDOWN,9,RED,,,,,0,YES,YES,,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,
Tension_downgraded,Gain [fury]1 fury[;] end your turn|[gray](once per battle),1,inflictself(FURY); self.endturnnow();,Fury,NORMAL|NORMAL,9,RED,,,,,0,YES,YES,,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,
Tension_weakened,Gain [fury]1 fury[;] end your turn|[gray](once per battle),1,inflictself(FURY); self.endturnnow();,Fury,COUNTDOWN,9,RED,,,,,0,YES,YES,,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,
Reverse Emulation,Mimic the gadget of the|last card the enemy used,1,self.textparticle(~No effect!~); /*reference to this video: www.youtube.com/watch?v=ar9WRwCiSr0 */,Boltzmann Brain,EVEN,,PURPLE,simplify,change_power,,none,0,YES,NO,hidereuseable,,,e.resetvar(~sourceequipment~);,runscript(~ncrmod/reverseemulation~[;][self[;]target[;]e]);,if(e.fulldescription.indexOf(~(passive: get [curse]1[])~) != -1) { inflictself(CURSE); sfx(~_curse~); e.animate(~flashandshake~); },var alreadyupdating = false; if(self.getskillcard() != null && self.getskillcard().name == ~Inventor Gadgets~) alreadyupdating = true; if(!onlimit && !alreadyupdating) { self.setvar(~invgadgets_eqsused~[;]self.getvar(~invgadgets_eqsused~) + 1); if(self.getvar(~invgadgets_eqsused~) % 2 == 0) { self.setvar(~invgadgets_eqsused_display~[;]self.getvar(~invgadgets_eqsused_display~) + 1); } },,,if(e.getvar(~sourceequipment~) != e) { runscript(~ncrmod/reverseemulation~[;][self[;]target[;]e.getvar(~sourceequipment~)]); },,,
Reverse Emulation_downgraded,[quote]Bubble Gun[quote]|Do [sword]1 damage,1,attack(1); sfxdamage(target[;]999);,Boltzmann Brain,EVEN,,PURPLE,,,,none,0,NO,NO,hidereuseable,,,,,,,,,,,,
Ale Bat,Do [sword]<d6> damage. 1st|move each turn is reversed.,2,attack(d); sfxdamage(target[;]d);,Drunken Boxing,NORMAL|FREE3,,ORANGE,change_power,change_power,,,0,NO,NO,,,,,,e.animate(~flashandshake~); inflictself(~reversenexttarget~);,,,,,,,
Ale Bat_upgraded,Take [sword]<d6> damage. 1st|move each turn is reversed.,2,attackself(d); sfxdamage(self[;]d);,Drunken Boxing,NORMAL|FREE3,,ORANGE,,,,,0,YES,NO,,,,,,e.animate(~flashandshake~); inflictself(~reversenexttarget~);,,,,,,,
Ale Bat_downgraded,Do [sword]<d6> damage. 1st|move each turn is reversed.,2,attack(d); sfxdamage(target[;]d);,Drunken Boxing,NORMAL,,ORANGE,,,,,0,NO,NO,,,,,,e.animate(~flashandshake~); inflictself(~reversenexttarget~);,,,,,,,
Gravity,Inflict [weaken]1[;] get a lower dice|[gray](Reuseable),1,givedice(rand([1[;]2[;]3[;]4[;]5[;]6].splice(0[;]d - 1))); inflict(WEAKEN);,Mirror Smash,REQUIRE6,,ORANGE,increaserange,change_power,,,-1,NO,NO,,1,,,,,,,,,,,givedice(rand([1[;]2[;]3[;]4[;]5[;]6].splice(0[;]d - 1)));
Gravity_downgraded,Get a lower dice|[gray](Reuseable),1,givedice(rand([1[;]2[;]3[;]4[;]5[;]6].splice(0[;]d - 1)));,Mirror Smash,REQUIRE6,,ORANGE,,,,,-1,YES,NO,,,,,,,,,,,,,
Russian Roulette,Do [sword]<double> damage to|either you or the enemy,1,if(e.castdirection == -1) { attackself(d * 2); sfxdamage(self[;]d * 2); } else { attack(d * 2); sfxdamage(target[;]d * 2); },Drunken Boxing,NORMAL,,RED,add3,change_function,,,0,NO,NO,,,,,,,,,,var odds = 50; if(getstatusself(~luck~) > 0){ odds = 100; } else if(getstatusself(~luck+~) > 0){ odds = 100; } if(!chance(odds)) { e.castdirection = -1; } else { e.castdirection = 1; },,,if(e.castdirection == -1) { attackself(d * 2); sfxdamage(self[;]d * 2); }
Russian Roulette_downgraded,Do [sword]<double> damage to yourself,1,attackself(d * 2); sfxdamage(self[;]d * 2);,Drunken Boxing,NORMAL,,RED,,,,,0,YES,NO,,,,,,,,,,,,,
Scrap Crystal,Recover [heal]3 health|(Always offered as scrap),1,attackself(-3);,Rejuvenate,MIN4,,GRAY,change_power,complicate,,,0,YES,NO,appearsforparts,,,,,,,,,,,,
Scrap Crystal_upgraded,Recover [heal]3 health|(Always offered as scrap)|,1,attackself(-3);,Rejuvenate,MIN4,,GRAY,,,,,2,YES,NO,appearsforparts,,,,,,,,,,,,
Scrap Crystal_downgraded,Recover [heal]3 health|(Always offered as scrap),1,attackself(-3);,Rejuvenate,REQUIRE5,,GRAY,,,,,0,YES,NO,appearsforparts,,,,,,,,,,,,
Scraptula,Flip a dice upside down|(Always offered as scrap),1,givedice(7-d);,Parity Flip,RANGE25,,GRAY,simplify,change_power,,none,0,YES,NO,appearsforparts,,,,,,,,,,,,
Scraptula_downgraded,Flip a dice upside down|(Always offered as scrap),1,givedice(7-d);,Parity Flip,RANGE45,,GRAY,,,,none,0,YES,NO,appearsforparts,,,,,,,,,,,,
Scrap Lamp,Stash a <slotdoubles>[;] return both dice|(Always offered as scrap),1,inflictself(~stash~+d); inflictself(~lantern~); givedice([d[;]d]);,Light Switch,DOUBLES|DOUBLES,,GRAY,change_power,change_power,,,0,YES,NO,appearsforparts,,,,,,,,,,,,
Scrap Lamp_upgraded,Stash higher dice[;] return both|(Always offered as scrap),1,inflictself(~lantern~); if(actualdice[0].basevalue > actualdice[1].basevalue) { inflictself(~stash~+(actualdice[0].basevalue)); } else { inflictself(~stash~+(actualdice[1].basevalue)); } givedice([for(dice in actualdice) dice.basevalue]);,Light Switch,NORMAL|NORMAL,8,GRAY,,,,,0,YES,NO,appearsforparts,,,,,,,,,,,,
Scrap Lamp_downgraded,Stash a <slotdoubles>[;] return a dice|(Always offered as scrap),1,inflictself(~stash~+d); inflictself(~lantern~); givedice(d);,Light Switch,DOUBLES|DOUBLES,,GRAY,,,,,0,YES,NO,appearsforparts,,,,,,,,,,,,
Scrapstick,Burn self[;] do [fire]3 dmg|(Always offered as scrap)|,1,var oldburn = 0; var oldaltburn = 0; if(self.status.length > 0) { for(stat in self.status) { if(stat.type == ~fire~) { oldburn = stat.value; } if(stat.type == ~alternate_fire~) { oldaltburn = stat.value; } } } inflictself(FIRE); sfxdamage(target[;]3); attack(3[;]FIRE); var inflictwhat = ~~; for(stat in self.status) { if(stat.type == ~fire~ && stat.value != oldburn) { inflictwhat = stat.type; } if(stat.type == ~alternate_fire~ && stat.value != oldaltburn) { inflictwhat = stat.type; } } if(inflictwhat != ~~) { var dicelist = []; for(mydice in self.dicepool) { if(mydice.available() && mydice.burn != true && mydice.alternateburn != true) { dicelist.push(mydice); } } if(dicelist.length > 0) { shuffle(dicelist); dicelist[0].animate(inflictwhat); } if(self.status.length > 0) { for(stat in self.status) { if(stat.type == inflictwhat) { stat.value--; } } } } /*-we walked in?*/,Blowtorch,EVEN,,GRAY,change_power,change_power,,,-1,NO,NO,appearsforparts,,,,,,,,,,,,
Scrapstick_upgraded,Do [fire]3 damage|(Always offered as scrap)|,1,sfxdamage(target[;]3); attack(3[;]FIRE);,Blowtorch,EVEN,,GRAY,,,,,-1,NO,NO,appearsforparts,,,,,,,,,,,,
Scrapstick_downgraded,Burn self twice[;] do [fire]3 dmg|(Always offered as scrap)|,1,var oldburn = 0; var oldaltburn = 0; if(self.status.length > 0) { for(stat in self.status) { if(stat.type == ~fire~) { oldburn = stat.value; } if(stat.type == ~alternate_fire~) { oldaltburn = stat.value; } } } inflictself(FIRE[;]2); sfxdamage(target[;]3); attack(3[;]FIRE); var inflictwhat = ~~; for(stat in self.status) { if(stat.type == ~fire~ && stat.value != oldburn) { inflictwhat = stat.type; } if(stat.type == ~alternate_fire~ && stat.value != oldaltburn) { inflictwhat = stat.type; } } if(inflictwhat != ~~) { var dicelist = []; for(mydice in self.dicepool) { if(mydice.available() && mydice.burn != true && mydice.alternateburn != true) { dicelist.push(mydice); } } if(dicelist.length > 0) { shuffle(dicelist); dicelist[0].animate(inflictwhat); } if(dicelist.length > 1) { dicelist[1].animate(inflictwhat[;]0.2); } if(self.status.length > 0) { for(stat in self.status) { if(stat.type == inflictwhat) { stat.value -= 2; } } } },Blowtorch,EVEN,,GRAY,,,,,-1,NO,NO,appearsforparts,,,,,,,,,,,,
Scrapsies,In [jinx]<d6> turns[;] do [sword]<triple>|(Always offered as scrap),1,jinx(~Scrapsies~[;]~take [sword]%VAR% damage~[;]~Take [sword]%VAR% damage~[;]~attack(%VAR%); sfxdamage(null[;]%VAR%);~[;]target[;]self[;]d[;](d * 3)); sfx(~_thinghappens~);,Drunken Boxing,MAX3,,GRAY,change_power,change_power,,none,0,NO,NO,appearsforparts,,,,,,,,,,,,
Scrapsies_upgraded,In [jinx]2 turns[;] do [sword]<triple>|(Always offered as scrap),1,jinx(~Scrapsies+~[;]~take [sword]%VAR% damage~[;]~Take [sword]%VAR% damage~[;]~attack(%VAR%); sfxdamage(null[;]%VAR%);~[;]target[;]self[;]2[;](d * 3)); sfx(~_thinghappens~);,Drunken Boxing,MAX3,,GRAY,,,,none,0,NO,NO,appearsforparts,,,,,,,,,,,,
Scrapsies_downgraded,In [jinx]<d6> turns[;] do [sword]<double>|(Always offered as scrap),1,jinx(~Scrapsies-~[;]~take [sword]%VAR% damage~[;]~Take [sword]%VAR% damage~[;]~attack(%VAR%); sfxdamage(null[;]%VAR%);~[;]target[;]self[;]d[;](d * 2)); sfx(~_thinghappens~);,Drunken Boxing,MAX3,,GRAY,,,,none,0,NO,NO,appearsforparts,,,,,,,,,,,,
Scrap Slingshot,Do [sword]<double>[;] get a new dice|(Always offered as scrap),1,attack(d * 2); givedice();,Gadget Roll,MAX2,,GRAY,change_power,change_power,,,0,NO,NO,appearsforparts,,,,,,,,,,,,
Scrap Slingshot_upgraded,Do [sword]4[;] get a new dice|(Always offered as scrap),1,attack(4); givedice();,Gadget Roll,MAX2,,GRAY,,,,,0,NO,NO,appearsforparts,,,,,,,,,,,,
Scrap Slingshot_downgraded,Get a new dice|(Always offered as scrap),1,givedice();,Gadget Roll,MAX2,,GRAY,,,,,0,NO,NO,appearsforparts,,,,,,,,,,,,
Scrap Trap,Lock dice that roll <d6>|(Always offered as scrap),1,inflict(~counter_~ + d);,Copyright Strike,ODD,,GRAY,simplify,change_function,,,0,NO,NO,appearsforparts,,,,,,,,,,,,
Scrap Trap_downgraded,Lock dice that roll 3|(Always offered as scrap),1,inflict(~counter_3~);,Copyright Strike,ODD,,GRAY,,,,,0,NO,NO,appearsforparts,,,,,,,,,,,,
Hall of Daggers,[]+[sword]<d6> damage this fight|([sword]<var:hallofdaggersdmg> damage),2,self.setvar(~hallofdaggersdmg~[;]self.getvar(~hallofdaggersdmg~) + d); sfx(~upgradeequipment~);,Infinity Mirror,MAX3,,RED,,,,,0,YES,NO,excludefromrandomlists,,,self.setvar(~hallofdaggersdmg~[;]0);,,if(e.availablethisturn && self.getvar(~hallofdaggersdmg~) > 0) { e.animate(~flashandshake~); attack(self.getvar(~hallofdaggersdmg~)); sfxdamage(target[;]self.getvar(~hallofdaggersdmg~)); },,,,,,,
Bulletproof Glass,Lose a dice this fight|Gain [shield]<d6> now[;] and each turn,1,if((self.dice + self.extradice + self.bonusdice) > 1) { inflictself(SHIELD[;]d); self.extradice--; inflictself(~ncr_lingeringshield~[;]d); sfx(~_survive~); } else { self.textparticle(~No effect!~); },Retreat,MAX3,,ORANGE,increaserange,decreaserange,,,0,YES,NO,,,,,,,,,,,,,
Buzzsaw,Combine dice[;]|split total in 4,1,if(d > 3) { var dicetogive = []; var options = [1[;]2[;]3[;]4[;]5[;]6]; var t = d; while(t - 3 < options.length) { options.pop(); } var r1 = rand(options); while(chance((r1 * r1) * 2.5)) { r1 = rand(options); } t -= r1; while(t - 2 < options.length) { options.pop(); } var r2 = rand(options); while(chance((r2 * r2) * 1.6666)) { r2 = rand(options); } t -= r2; while(t - 1 < options.length) { options.pop(); } var r3 = rand(options); while(chance((r3 * r3) * 0.8333)) { r3 = rand(options); } t -= r3; while(t < options.length) { options.pop(); } var r4 = options[options.length - 1]; t -= r4; dicetogive = [r1[;]r2[;]r3[;]r4]; shuffle(dicetogive); givedice(dicetogive[;]~splitdice~); } else { givedice([for(dice in actualdice) dice.basevalue]); self.textparticle(~no~); },Razor Blade,MIN3|MIN3,,GREEN,change_power,change_power,,none,0,YES,NO,,,,,,,,,,,,,
Buzzsaw_upgraded,Combine dice[;]|split total in 6,1,if(d > 5) { var dicetogive = []; var options = [1[;]2[;]3[;]4[;]5[;]6]; var t = d; while(t - 5 < options.length) { options.pop(); } var r1 = rand(options); while(chance((r1 * r1) * 2.5)) { r1 = rand(options); } t -= r1; while(t - 4 < options.length) { options.pop(); } var r2 = rand(options); while(chance((r2 * r2) * 2)) { r2 = rand(options); } t -= r2; while(t - 3 < options.length) { options.pop(); } var r3 = rand(options); while(chance((r3 * r3) * 1.5)) { r3 = rand(options); } t -= r3; while(t - 2 < options.length) { options.pop(); } var r4 = rand(options); while(chance((r4 * r4) * 1)) { r4 = rand(options); } t -= r4; while(t - 1 < options.length) { options.pop(); } var r5 = rand(options); while(chance((r5 * r5) * 0.5)) { r5 = rand(options); } t -= r5; while(t < options.length) { options.pop(); } var r6 = options[options.length - 1]; t -= r6; dicetogive = [r1[;]r2[;]r3[;]r4[;]r5[;]r6]; shuffle(dicetogive); givedice(dicetogive); } else { givedice(actualdice[;]~splitdice~); self.textparticle(~too lazy 4 this~); },Razor Blade,MIN3|MIN3|MIN3,,GREEN,,,,none,0,YES,NO,,,,,,,,,,,,,
Buzzsaw_downgraded,Combine dice[;]|split total in 4,1,if(d > 3) { var dicetogive = []; var options = [1[;]2[;]3[;]4[;]5[;]6]; var t = d; while(t - 3 < options.length) { options.pop(); } var r1 = rand(options); while(chance((r1 * r1) * 2.5)) { r1 = rand(options); } t -= r1; while(t - 2 < options.length) { options.pop(); } var r2 = rand(options); while(chance((r2 * r2) * 1.6666)) { r2 = rand(options); } t -= r2; while(t - 1 < options.length) { options.pop(); } var r3 = rand(options); while(chance((r3 * r3) * 0.8333)) { r3 = rand(options); } t -= r3; while(t < options.length) { options.pop(); } var r4 = options[options.length - 1]; t -= r4; dicetogive = [r1[;]r2[;]r3[;]r4]; shuffle(dicetogive); givedice(dicetogive[;]~splitdice~); } else { givedice([for(dice in actualdice) dice.basevalue]); self.textparticle(~no~); },Razor Blade,MIN5|MIN5,,GREEN,,,,none,0,YES,NO,,,,,,,,,,,,,
Tear Down This Wall,Do [sword]<d6> damage. On even[;]|set a random dice to <d6>,2,attack(d); sfxdamage(target[;]d); if(d % 2 == 0) { var dicelist = []; for (mydice in self.dicepool){ if (mydice.available() && mydice.basevalue != d){ dicelist.push(mydice); } } if(dicelist.length > 0) { shuffle(dicelist); dicelist[0].animatereroll(d[;] self.screenposition()); } },Perfectionism,NORMAL,,PINK,change_power,change_function,,,0,NO,NO,,,,,,,,,,,,,if(d % 2 == 0) { var dicelist = []; for (mydice in self.dicepool){ if (mydice.available() && mydice.basevalue != d){ dicelist.push(mydice); } } if(dicelist.length > 0) { shuffle(dicelist); dicelist[0].animatereroll(d[;] self.screenposition()); } }
